Edad,Genero,3. Evaluación de Habilidades Blandas,S5_Gestion_Proyectos,S1_Comunicacion_Esp,RAW_Jul_Liderazgo,RAW_Jul_Equipo,S2_Compromiso_Etico,S4_Resp_Social,S6_Aprendizaje_Digital,4. Inserción Laboral,TARGET_Evento,4.1.2 País:,4.1.3 ¿A qué tipo pertenece la institución en la que laboras?,4.1.4 Modalidad de trabajo:,TARGET_Tiempo,"4.1.6 En una escala del 1 al 4 donde 1 es totalmente sin relación, y 4 es totalmente con relación ¿Cómo calificas la correspondencia entre tu formación académica y tu trabajo actual?",4.1.7 ¿Consideras que la formación académica ha contribuido a un mejor desempeño en tu vida profesional / laboral?,"4.1.8 ¿Consideras que la formación en habilidades blandas (gestión, comunicación efectiva, liderazgo, trabajo en equipo, ética profesional, responsabilidad social, aprendizaje autónomo) recibida en la EPN fue suficiente para enfrentar los desafíos del entorno laboral?",UTILIDAD_S5_Gestion,UTILIDAD_S1_Comunicacion,TEMP_UTIL_Lid,TEMP_UTIL_Equ,UTILIDAD_S2_Etica,UTILIDAD_S4_Resp_Social,UTILIDAD_S6_Aprendizaje_Digital,4.1.9 ¿Qué habilidades blandas sientes que más te ayudaron en tu inserción laboral? [Todas las anteriores],4.1.9 ¿Qué habilidades blandas sientes que más te ayudaron en tu inserción laboral? [Otro],4.1.10 ¿Consideras que las prácticas preprofesionales y pasantías han contribuido a un mejor desempeño en tu vida profesional / laboral?,4.1.11 Rango salarial mensual (USD):,4.1.12 ¿Estas actualmente buscando trabajo?,4.1.13 ¿Por cuanto tiempo has estado buscando trabajo?,4.1.14 ¿Ha identificado alguna brecha o déficit en su formación académica que considere ha dificultado su inserción laboral?,TXT_Brecha_Formacion,4.2 ¿Conoces o has utilizado la Bolsa de Empleo de la EPN?,TXT_Hard_Skills,"6.2 ¿Qué temas/áreas/contenido consideras que debieron incluirse en tu proceso de formación? Para completar esta pregunta realizarlo separando por comas: Ejemplo: Importancia de las buenas prácticas de TICS, TICS, Cobit",6.3 ¿Qué recomendaciones darías para mejorar la formación en tu carrera?,6.4 ¿Qué habilidades blandas crees que debieron ser fortalecidas mejor durante tu formación?,"6.5 Si pudieras agregar una habilidad blanda a tu formación académica, ¿cuál sería y cómo la aplicarías en tu carrera profesional?",carrera,anioGraduacion,S3_Trabajo_Equipo_Liderazgo,UTILIDAD_S3_Trabajo_Equipo_Liderazgo,Cohorte,S_Comunicacion_Ingles,4.1.1 Institución/Empresa donde trabajas:,6. Retroalimentación Abierta,T_Lower,T_Upper,Event,Facultad,TARGET_Evento_Num,carrera_homologada,Utilidad_HB_Promedio,HB_Nivel_Promedio,HB_Nivel_Total,carrera_clean,S7_Ingles,TXT_Skills_Limpio,BERT_PCA_0,BERT_PCA_1,BERT_PCA_2,BERT_PCA_3,BERT_PCA_4,BERT_PCA_5,BERT_PCA_6,BERT_PCA_7,BERT_PCA_8,BERT_PCA_9,BERT_PCA_10,BERT_PCA_11,BERT_PCA_12,BERT_PCA_13,BERT_PCA_14,BERT_PCA_15,BERT_PCA_16,BERT_PCA_17,BERT_PCA_18,BERT_PCA_19,BERT_PCA_20,BERT_PCA_21,BERT_PCA_22,BERT_PCA_23,BERT_PCA_24,BERT_PCA_25,BERT_PCA_26,BERT_PCA_27,BERT_PCA_28,BERT_PCA_29,BERT_PCA_30,BERT_PCA_31,BERT_PCA_32,BERT_PCA_33,BERT_PCA_34,BERT_PCA_35,BERT_PCA_36,BERT_PCA_37,BERT_PCA_38,BERT_PCA_39,BERT_PCA_40,BERT_PCA_41,BERT_PCA_42,BERT_PCA_43,BERT_PCA_44,BERT_PCA_45,BERT_PCA_46,BERT_PCA_47,BERT_PCA_48,BERT_PCA_49,BERT_PCA_50,BERT_PCA_51,BERT_PCA_52,BERT_PCA_53,BERT_PCA_54,BERT_PCA_55,BERT_PCA_56,BERT_PCA_57,BERT_PCA_58,BERT_PCA_59,BERT_PCA_60,BERT_PCA_61,BERT_PCA_62,BERT_PCA_63,BERT_PCA_64,BERT_PCA_65,BERT_PCA_66,BERT_PCA_67,BERT_PCA_68
25,Femenino,,3.0,4.0,4.0,4.0,4.0,4.0,3.0,,No,,,,,,,,,,,,,,,,,,,Si,De 6 meses a 1 año,Sí,"En mi opinión, la carrera se enfoca en metodologías básicas sicas y no ven o no se visualiza las posibles innovaciones.","a) Sí, la he utilizado para postularme a vacantes","Caracterización de agua, gestión ambiental, potabilización.","Visitas a lugares como PTARs, lugares de instalaciones ambientales y tecnologícas","Que los ingenieros den mas información antes de las matriculas o los tutores informes correctamente. La carrera sea más corta porque se esta comparando con tiempo para sacar  ingeniería. Mejorar el sistema de aprobación, ejemplo si no se aprueba una materia no se abren 2o3 el siguiente años, no debería ser asi porque se pierde tiempo. Mejorar la calidad de trato en el área de psicología solo una vez puede tener cita y no dan apoyo emocional. Aparte hay turnos saturados","El trabajo en equipo, gestión de tiempo",Comunicación efectiva,(RRA20) AGUA Y SANEAMIENTO AMBIENTAL,2025,4.0,0,Julio,,,,6.0,inf,0.0,FIC (Civil),0,(RRA20) AGUA Y SANEAMIENTO AMBIENTAL,0.0,3.6666666666666665,3.6666666666666665,AGUA Y SANEAMIENTO AMBIENTAL,,"caracterizacion de agua, gestion ambiental, potabilizacion",-1.33959,-1.532556,-0.31656253,0.072526395,1.0165164,-0.6089257,-0.4002934,0.4845827,0.18028279,-0.025122358,0.3080532,0.39014745,0.3436275,0.42714977,0.47880214,0.12943481,0.2487723,0.03576329,0.19976074,-0.03044478,-0.14784789,-0.34314415,0.33147308,-0.24604006,-0.03867324,0.38771296,-0.12453277,0.034948062,-0.19521904,-0.16355835,-0.124286175,-0.0049393494,0.038169786,-0.28820422,-0.12128741,-0.3216149,-0.20094016,-0.2122511,0.27368027,0.3417988,-0.3319782,0.54955757,-0.042859796,-0.19009057,-0.1384312,0.18919556,-0.17534888,-0.08987672,-0.2552738,-0.04174695,-0.20554945,-0.077096015,-0.21871886,-0.08105765,0.06674355,-0.0012284245,0.21431325,-0.08491332,-0.03698706,-0.018015062,0.22491667,0.05689123,-0.31553122,-0.02843765,-0.22401147,-0.13812886,0.05524307,0.006494145,-0.067085505
26,Masculino,,3.0,3.0,4.0,4.0,3.0,3.0,5.0,,Si,Ecuador,Privado,Tiempo completo,Menos de 6 meses,3.0,Si,Parcialmente,0.0,0.0,No,No,0.0,0.0,0.0,Sí,,Si,De $461 a $1000,,,,,c) No la conozco,"Sistemas eléctricos de potencia, centrales eléctricas, instalaciones eléctricas de medio voltaje y bajo voltaje, electrónica de potencia, calidad de energía,  Energías renovables, Control industrial, Máquinas Eléctricas","Gestión de Proyectos de Ingeniería, Normativa y Legislación Eléctrica Vigente, Modelado y Simulación de Sistemas Eléctricos (Software avanzado)","Laboratorios mejor equipados, Casos de estudio reales, Visitas técnicas frecuentes, Trabajo en equipo y liderazgo","Comunicación Efectiva, Trabajo en Equipo y Colaboración Interdisciplinaria",Negociación y Persuasión,(RRA20) ELECTRICIDAD,2025,4.0,1,Julio,,,,0.0,6.0,1.0,FIE (Eléctrica),1,(RRA20) ELECTRICIDAD,0.1666666666666666,3.5,3.5,ELECTRICIDAD,,"sistemas electricos de potencia, centrales electricas, instalaciones electricas de medio voltaje y bajo voltaje, electronica de potencia, calidad de energia,  energias renovables, control industrial, maquinas electricas",0.16628711,-0.004806932,-1.9334046,-1.4460924,0.46426514,-0.7043389,0.6569152,0.20185362,-0.2668732,0.26689017,-0.00024816647,-0.9011918,0.35071343,-0.12383764,0.06563788,0.4406371,0.11896119,0.69474685,0.063892305,0.10178964,-0.15044858,0.11816183,-0.0052231885,0.14246789,-0.20375572,0.008502019,0.081235014,-0.12499248,0.038495596,0.4854581,0.35995403,0.10793657,0.17286925,0.4716965,0.13200396,0.1047957,-0.21573772,0.19525687,-0.09291719,0.069512516,-0.087418996,-0.116270505,0.100093365,0.19821326,0.10611436,0.040040907,0.0026652843,0.071734875,0.045975376,-0.08565574,0.013573134,0.07703676,-0.052358147,-0.05555045,0.03617435,-0.031680483,-0.023162344,-0.014343702,-0.013857327,0.044292588,-0.025925571,0.028802937,0.0072603743,0.12134772,-0.10125721,-0.015468789,0.09712021,0.17661807,-0.10571284
25,Masculino,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,Si,Ecuador,Público,Tiempo completo,Menos de 6 meses,3.0,Si,Si,0.0,0.0,No,No,0.0,0.0,0.0,Sí,,Si,De $461 a $1000,,,,,c) No la conozco,"Alto voltaje, Introducción a protecciones eléctricas, Calidad de energía eléctrica, Análisis de Sistemas Eléctricos de Potencia, Accionamientos de Máquinas, Sistemas eléctricos de distribución","Sistema de Automatización de Subestaciones, Protecciones eléctricas avanzadas","No debería limitarse únicamente a aspectos teóricos o simulaciones. También es fundamental incluir actividades prácticas en campo, ya que actualmente no se cuenta con una preparación adecuada en este ámbito. Sería importante visitar centrales hidroeléctricas y subestaciones relevantes del país, además de enseñar cómo realizar una instalación eléctrica básica.",Comunicación efectiva,"La habilidad blanda que agregaría es negociación, ya que me permitiría alcanzar acuerdos efectivos en proyectos eléctricos, facilitando la colaboración y el cumplimiento de objetivos en equipos multidisciplinarios.",(RRA20) ELECTRICIDAD,2025,5.0,1,Julio,,,,0.0,6.0,1.0,FIE (Eléctrica),1,(RRA20) ELECTRICIDAD,0.1666666666666666,5.0,5.0,ELECTRICIDAD,,"alto voltaje, introduccion a protecciones electricas, calidad de energia electrica, analisis de sistemas electricos de potencia, accionamientos de maquinas, sistemas electricos de distribucion",0.18108545,0.14303607,-1.6853937,-1.2692454,0.6685778,-0.5981248,0.32571697,0.32678762,-0.25406128,0.81490535,0.07447535,-0.93650407,0.007821727,-0.13452095,-0.15336156,-0.2277807,-0.08412569,0.4625948,0.104234405,0.09485471,-0.039591175,-0.108620256,0.10431618,-0.105644576,-0.029258274,-0.015885182,0.07237506,0.1730353,0.062495645,0.051232845,0.1767529,0.1312238,-0.13314945,0.33173066,0.105124325,0.055735078,0.1618621,-0.07086035,0.009337699,-0.07538927,0.20456588,-0.21404055,0.12996441,0.0960151,0.17539993,0.22338024,-0.16569358,-0.01694374,0.051836185,-0.17425956,0.007972367,-0.04206099,-0.041708738,-0.045780342,0.075706206,0.13322604,-0.11709916,0.010890724,-0.023702625,-0.0067465454,-0.08171286,0.20749529,0.06934402,0.106211334,-0.16133831,0.037085675,0.17556886,-0.0028413387,0.15563174
22,Femenino,,3.0,3.0,3.0,3.0,4.0,2.0,5.0,,No,,,,,,,,,,,,,,,,,,,Si,De 6 meses a 1 año,No estoy seguro/a,,"a) Sí, la he utilizado para postularme a vacantes","Caracterización, potabilización, alcantarillado, tratamiento de aguas residuales, gestión ambiental, captación",Aguas en infraestructuras,Existen materias que no nos sirven en los primeros semestres,Comunicación efectiva,Comunicación efectiva con las comunidades rurales,(RRA20) AGUA Y SANEAMIENTO AMBIENTAL,2025,3.0,0,Julio,,,,6.0,inf,0.0,FIC (Civil),0,(RRA20) AGUA Y SANEAMIENTO AMBIENTAL,0.0,3.333333333333333,3.333333333333333,AGUA Y SANEAMIENTO AMBIENTAL,,"caracterizacion, potabilizacion, alcantarillado, tratamiento de aguas residuales, gestion ambiental, captacion",-1.1366056,-1.2179371,-0.6950068,0.22801085,0.9675034,-0.6688137,-0.7126382,-0.0033202476,0.06621863,-0.38852,0.4504254,0.33216155,0.11194824,-0.0768535,-0.060433477,0.14213225,0.15795559,0.17100616,-0.12615027,0.16957359,0.023620687,0.13586827,0.4113304,0.10130908,0.07128312,0.009422198,-0.24591558,-0.13352722,0.007046399,0.01200327,-0.0358067,0.14264873,0.11645951,-0.18290189,-0.1181847,-0.030910125,-0.033863876,-0.19727843,0.048762485,0.1808321,0.035835464,0.33588406,-0.10612382,-0.04651108,0.08410709,-0.011407627,-0.01743479,-0.018993584,-0.13463485,0.025804896,-0.10768534,-0.015212558,-0.028444806,0.12515822,0.058836754,0.18499365,-0.08967651,0.00970465,0.23883073,0.017748589,0.053641185,-0.015087716,0.011645012,-0.018854598,-0.08261485,-0.05256312,0.017590184,-0.0136663355,-0.011465762
24,Masculino,,5.0,4.0,5.0,4.0,5.0,4.0,5.0,,No,,,,,,,,,,,,,,,,,,,Si,De 6 meses a 1 año,Sí,Falta de integración con la industria nacional en cuestiones de aplicación practica de los conocimientos impartidos,"b) Sí, pero no la he utilizado","Termodinámica Aplicada, Transferencia de calor Aplicada","Normativas nacionales de construcción, Estado del arte de industria metalmecanica, sistemas de vapor.","Desarrollo de casos reales basados en la experiencia en campo de los docentes, con ampliación de los conocimientos impartidos durante el curso",Trabajo multidiscplinario,Gestión de proyectos con profesionales de sectores público y privado,(RRA20) MECÁNICA,2025,4.5,0,Julio,,,,6.0,inf,0.0,FIM (Mecánica),0,(RRA20) MECÁNICA,0.0,4.583333333333333,4.583333333333333,MECÁNICA,,"termodinamica aplicada, transferencia de calor aplicada",-1.6703172,0.9808366,0.5390642,-1.8266859,-0.21515276,0.43686646,-0.80413306,-0.54369575,1.8905485,0.27530736,-0.02186777,-0.6229722,-0.33643112,0.23214616,-0.11335687,0.21318397,-0.116267554,-0.63211316,-0.100766465,0.79554343,-0.25627786,0.22292605,-0.037714157,-0.044002943,-0.08369817,0.3012956,-0.050581004,-0.18036531,0.11703694,0.01786235,-0.12428819,0.06488552,-0.014341417,-0.1770247,-0.08343543,0.056354806,0.22799577,-0.1741417,-0.14559631,0.07957085,0.08617433,-0.34533897,-0.082889415,0.045984153,0.055156916,-0.04584127,-0.17851964,0.09501753,-0.18653132,-0.09842106,-0.12152744,-0.2026963,-0.071678706,0.023275234,0.08868574,-0.05665269,-0.014000316,-0.07349713,0.11629074,0.02743194,-0.22535583,-0.049645945,-0.03509733,0.19142531,0.11240889,0.079986036,-0.013629733,0.0968025,-0.012865032
24,Femenino,,4.0,4.0,5.0,4.0,5.0,5.0,5.0,,No,,,,,,,,,,,,,,,,,,,Si,Menos de 6 meses,No estoy seguro/a,,"a) Sí, la he utilizado para postularme a vacantes","Ingeniería de la reacción, balance de masa y energía, transferencia de calor",Procesos directos y relacionados a la empresa,Flexibilizar los horarios para poder realizar pasantías y tener programas para poder realizarlas,Exposición,"Exponer, para presentar las ideas",(RRA20) INGENIERÍA QUÍMICA,2025,4.5,0,Julio,,,,6.0,inf,0.0,FIQ (Química),0,(RRA20) INGENIERÍA QUÍMICA,0.0,4.583333333333333,4.583333333333333,INGENIERÍA QUÍMICA,,"ingenieria de la reaccion, balance de masa y energia, transferencia de calor",-1.4528635,0.8444625,0.20639098,-1.2509011,-0.5501474,0.56160474,-0.30719095,-0.15592822,1.3092877,0.56362253,-0.58123803,-0.31746778,-0.3218086,0.12244957,0.17577375,-0.02958078,-0.08649683,-0.7222012,0.06849501,0.23053977,0.33302632,-0.004430293,0.2487709,0.30735913,0.41622823,-0.29900527,0.1665966,-0.17541735,0.2052087,-0.13165343,-0.1798551,-0.18624458,0.048256006,-0.07292495,0.009560604,-0.27701235,-0.40798426,-0.2501326,-0.25415325,-0.123771235,0.17238523,0.042251643,-0.056149565,0.37253118,-0.18055482,0.1762498,0.21895288,0.029345822,-0.03244531,-0.043005437,0.11648895,-0.24633838,0.08582963,0.029915009,-0.05304599,-0.06327183,-0.05336183,0.196254,-0.077813484,0.030977303,0.006192466,0.024265282,0.09039141,-0.08439893,-0.13526426,0.054397,0.23789404,-0.072675385,0.16559704
23,Otro,,3.0,3.0,4.0,4.0,4.0,4.0,4.0,,No,,,,,,,,,,,,,,,,,,,Si,De 6 meses a 1 año,No estoy seguro/a,,"a) Sí, la he utilizado para postularme a vacantes",Diseño de estructuras metalicas,.,Docentes no solamente teoricos si no tambien prácticos,Comunicación,.,(RRA20) INGENIERÍA CIVIL,2025,4.0,0,Julio,,,,6.0,inf,0.0,FIC (Civil),0,(RRA20) INGENIERÍA CIVIL,0.0,3.6666666666666665,3.6666666666666665,INGENIERÍA CIVIL,,diseno de estructuras metalicas,-1.4235731,2.5049987,-0.039461173,1.230022,-0.47930068,-0.66261435,1.5671973,-0.3764107,-0.32966226,0.82249963,-0.22355446,1.0442109,-0.46267286,-0.46769834,-0.1928746,0.06807463,0.5319556,0.18237557,0.03646235,0.36266068,-0.18215086,0.15465942,0.9355329,0.092890464,0.2899518,0.086021766,-0.23268986,0.37405413,-0.2951848,-0.25666097,0.48078758,-0.20854844,0.09402992,-0.003999279,-0.005542077,-0.11920687,0.43984985,-0.15967406,-0.4290976,0.07275251,-0.5265804,-0.36369124,-0.1393131,0.07163766,0.06230496,-0.40183687,0.2164536,-0.19150358,-0.14558862,0.1165537,-0.19392318,-0.19197991,-0.2508334,-0.077188544,0.07955091,-0.32511124,0.15794398,0.014855572,-0.09138267,0.106634244,0.30850494,-0.20552889,-0.04379576,0.19186942,-0.050317924,0.34875864,0.23483098,-0.122293375,-0.19116136
23,Masculino,,3.0,4.0,4.0,3.0,4.0,4.0,5.0,,No,,,,,,,,,,,,,,,,,,,No,,No,,"b) Sí, pero no la he utilizado","Análisis en los espacios de Banach y Hilbert, Teoría de Operadores Lineales y Acotados, Ecuaciones Diferenciales Parciales",Algebra,"Tener itinerarios, para escoger lo que uno le gusta y no solamente lo que hay",Trabajo en equipo,"Comunicación asertiva, para decir las cosas de una manera adecuada",(RRA20) MATEMÁTICA,2025,3.5,0,Julio,,,,6.0,inf,0.0,Ciencias,0,(RRA20) MATEMÁTICA,0.0,3.9166666666666665,3.9166666666666665,MATEMÁTICA,,"analisis en los espacios de banach y hilbert, teoria de operadores lineales y acotados, ecuaciones diferenciales parciales",-0.20376617,0.3008668,0.97924393,-0.5296015,-0.4386402,-0.1715246,0.1263421,0.2205515,-0.7374502,-0.34399566,1.3191704,-0.9524332,-0.6309642,-0.18515767,0.26464307,0.5131933,-0.031100849,-0.11778512,-0.66061854,0.6951377,0.102542005,-0.30065396,-0.20732318,0.07727602,0.4076159,0.1858036,0.06717172,0.31443608,0.14293525,0.13961224,0.28011972,-0.22246768,-0.4560877,0.005935572,0.6077287,0.12348098,-0.39625105,-1.0201331,0.18845262,-0.045633662,-0.15496656,-0.111563936,0.2756279,-0.21980539,0.21638659,-0.27759224,-0.23215714,0.051783122,0.47926894,0.14185768,-0.21152742,0.47896233,0.12429925,-0.23143424,-0.11449649,0.041863132,0.011982944,-0.18100688,0.41799447,-0.35107008,0.112369455,0.20863807,-0.27379733,-0.2045807,0.074860126,0.08502563,0.021106334,-0.065838344,0.2863417
25,Masculino,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Si,Ecuador,Privado,Tiempo completo,Entre 6 meses y 1 año,4.0,Si,No,0.0,0.0,No,No,0.0,0.0,1.0,No,,Si,De $1501 a $2.000,,,,,c) No la conozco,Djdj,Djeh,Hejee,Jejej,Jeejej,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,2025,1.0,1,Julio,,,,6.0,12.0,1.0,FIE (Eléctrica),1,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,0.3333333333333333,1.0,1.0,ELECTRÓNICA Y AUTOMATIZACIÓN,,djdj,0.25933078,0.2769227,2.3198674,-0.12096037,1.068045,0.14882053,-0.21330675,-0.1846651,-0.31033227,-0.048169676,-0.011260045,-0.5265036,0.24097799,-0.6527523,0.032544862,0.46257848,0.38360757,0.02291993,0.5397642,-0.019538818,0.07321546,0.17450933,-0.45623982,0.13982444,0.05835329,-0.0418735,-0.20772757,0.022504771,-0.12867795,0.0671956,0.22984217,-0.40984148,0.1345742,-0.27287096,0.46936625,0.12481309,-0.07868703,-0.1091406,-0.26377282,0.12019853,-0.13565823,0.16349219,-0.12871526,0.27473462,-0.28624237,0.069084495,0.063209996,0.10300669,-0.006232835,0.08252426,0.016553639,-0.300928,0.02504151,0.2627342,0.19082136,0.1901925,0.07529632,0.1330979,-0.094612,0.1400407,-0.044477116,0.036595978,-0.045309324,-0.15711188,0.28148615,-0.21224907,0.007977744,0.03534347,-0.22628728
26,Masculino,,3.0,3.0,3.0,3.0,4.0,4.0,4.0,,No,,,,,,,,,,,,,,,,,,,Si,Menos de 6 meses,Sí,Falta de empleo,c) No la conozco,Diseño de máquinas,Automatización,Mejores profesores,Comunicación,Comunicación,(RRA20) MECÁNICA,2025,3.0,0,Julio,,,,6.0,inf,0.0,FIM (Mecánica),0,(RRA20) MECÁNICA,0.0,3.5,3.5,MECÁNICA,,diseno de maquinas,0.22413924,2.1712205,-0.54322433,0.5921262,-0.18272504,0.7513435,-0.067003,0.86386967,-0.13657704,0.3289611,-0.60134274,0.72128195,-0.08178939,-0.0883828,-0.8870687,0.5976807,1.0800016,0.15602164,-0.29441375,-0.13309716,-0.19755854,0.53193194,-0.058027405,-0.28558895,-0.69799757,-0.18776098,-0.020090984,0.39627782,-0.5002304,-0.53966975,-0.3232947,-0.15056905,0.13138106,0.18762606,0.28963625,-0.19068031,-0.0908599,0.06054835,0.10926191,-0.61144376,-0.08493046,-0.22532839,0.15035383,-0.012109447,-0.19211274,-0.17500708,-0.089946285,-0.14879254,0.20437567,0.05494022,-0.26311225,-0.17603706,0.08815101,0.010151095,-0.11864058,0.12247704,0.05886858,0.0012887269,0.123052455,0.046066515,-0.11203503,-0.29704472,0.06306677,-0.01669464,-0.08616651,0.17927949,0.07791274,-0.17057471,-0.12467956
30,Masculino,,4.0,5.0,5.0,5.0,4.0,4.0,4.0,,Si,Ecuador,Privado,Tiempo completo,Menos de 6 meses,4.0,Si,Parcialmente,1.0,1.0,Sí,Sí,1.0,0.0,0.0,No,,Si,De $461 a $1000,,,,,"d) No, pero me gustaría conocer más sobre cómo acceder",Redes de Área Local,Seguridades y gestión firewalls,Reforzar en laboratorios,Comunicación a nivel empresarial,Liderar proyectos,(RRA20) TECNOLOGÍAS DE LA INFORMACIÓN,2025,5.0,1,Julio,,,,0.0,6.0,1.0,FIS (Sistemas),1,(RRA20) TECNOLOGÍAS DE LA INFORMACIÓN,0.6666666666666666,4.333333333333333,4.333333333333333,TECNOLOGÍAS DE LA INFORMACIÓN,,redes de area local,1.8914223,-0.55946445,0.48613915,0.26292887,0.19273055,-1.4273229,1.0301429,-0.12324995,0.7542252,-1.1307079,0.22185396,-0.29097882,-0.77441454,0.22547911,0.36041516,0.5578324,-0.40297425,0.25693837,0.4618268,0.19007753,-0.49783748,0.48712173,-0.4729028,-0.10796156,0.20884909,-0.280168,0.118872814,0.73619574,-0.008599731,-0.2827087,-0.6878491,0.41941947,0.32684332,0.11697808,0.09728674,-0.40171292,-0.09719853,0.0019911593,-0.120540716,0.28176537,0.32204852,-0.6099465,0.3797134,-0.10730793,-0.48262087,-0.18844572,0.06438734,-0.259418,-0.45888093,0.15047571,0.07234217,0.34363937,-0.33060622,-0.103278525,0.20828925,-0.24645886,-0.0059531205,0.2981617,0.28097808,-0.36149928,-0.12337885,0.38310662,-0.26641938,-0.39644057,0.039354835,-0.04685831,0.26173308,0.17884848,0.16559039
26,Masculino,,1.0,4.0,2.0,4.0,5.0,2.0,4.0,,No,,,,,,,,,,,,,,,,,,,Si,Menos de 6 meses,Sí,"La malla curricular esta orientada a la investigación, si bien es beneficioso para los estudiantes que piensan en seguir una maestría o doctorado, para la mayoría de estudiantes que quieren comenzar con su carrera profesional, las materias impartidas no ayudan con esto, y más que todo evidencia una falta de comunicación entre las necesidades de las empresas y las universidades. Se recomienda que esto se solucione para que los estudiantes de la EPN sean competitivos en la campo laboral.","d) No, pero me gustaría conocer más sobre cómo acceder","Petrografía, geoquímica y yacimientos minerales.","Geotecnia ll, mecánica de suelos, yacimientos, geología del petróleo llpetroleros,",Que exista una comunicación activa entre las empresas y la facultad de Geología,Emprendimiento y Gestión,Divulgación de estudios geológicos en ingles,(RRA20) GEOLOGÍA,2025,3.0,0,Julio,,,,6.0,inf,0.0,FGP (Geología),0,(RRA20) GEOLOGÍA,0.0,3.1666666666666665,3.1666666666666665,GEOLOGÍA,,"petrografia, geoquimica y yacimientos minerales",-1.0365806,-0.3105397,1.0541902,0.68750936,-0.42395568,-1.8565673,-0.18968596,-0.71851707,-0.86513,-0.5723013,-1.3692348,-0.5256303,-0.9178296,0.49875087,0.2577764,-0.59880495,-0.34441245,-0.059441306,-0.47024187,-0.15089646,-0.09193644,0.27371448,0.5741954,0.37662157,0.35108554,-0.09319963,-0.18101533,0.015769923,-0.53904945,-0.20849104,-0.034462865,-0.19061281,0.105039954,0.19424024,-0.28588304,-0.17665966,-0.010449534,0.16855212,-0.27252623,-0.14931366,-0.19687495,-0.0437751,0.1461274,-0.257541,-0.14932652,-0.13558951,-0.16944781,0.0674126,-0.23278959,0.16736756,-0.13780679,-0.08902262,-0.14653528,0.12949966,0.29257542,-0.15222327,-0.38852838,-0.20815645,-0.34457433,-0.08259649,0.06884595,-0.009001355,0.022456648,0.3147034,0.10374645,-0.058346666,0.13768923,0.057408676,-0.067883216
23,Masculino,,5.0,4.0,5.0,5.0,5.0,5.0,5.0,,Si,Ecuador,Privado,Tiempo completo,Menos de 6 meses,3.0,Si,Parcialmente,0.0,0.0,No,No,0.0,0.0,0.0,Sí,,Si,De $461 a $1000,,,,,"b) Sí, pero no la he utilizado","Electrónica de Potencia, Control Automático",Práctica de campo,Cuidado en la elección de docentes,Gestión,"Liderazgo, manejar equipos de trabajo",(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,2025,5.0,1,Julio,,,,0.0,6.0,1.0,FIE (Eléctrica),1,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,0.1666666666666666,4.833333333333333,4.833333333333333,ELECTRÓNICA Y AUTOMATIZACIÓN,,"electronica de potencia, control automatico",1.1060673,1.2563782,-1.1303775,-1.3826702,1.2264723,-0.002141731,0.19212198,1.0667917,-0.61489713,0.67010266,0.030731753,-0.22732304,0.25410593,0.073361926,0.14714316,0.11636206,0.07399574,-0.63490075,-0.21916936,0.05748094,-0.5031143,0.023188002,-0.25252908,0.17458166,0.15749319,0.21293993,0.06898052,0.27749634,-0.14202563,-0.29627952,0.14673239,-0.06301279,0.10492501,0.008310085,-0.32853234,-0.0065463283,0.091465026,0.14034836,-0.018989228,-0.33381334,0.11808708,-0.011262554,-0.13231872,-0.12613124,-0.2027838,0.3120137,0.18994832,0.13561474,0.017882118,0.12592185,-0.10117592,-0.09027011,0.076892614,0.2411314,-0.00021656248,0.1517729,-0.19466338,-0.20096605,-0.036244676,-0.07700416,-0.061996993,-0.05576162,0.014253259,0.046790548,0.120595984,0.046103187,-0.10291012,0.1965046,0.10714685
